n,algorithm,k,sample,seconds
763,frievald,10,206,0.000794208999991497
763,frievald,20,206,0.0014625000000023647
1682,numpy_matmul,0,207,0.026952459000000317
1682,strassen,0,207,0.9852254999999843
1682,triple_loop_skipped,0,207,
1682,frievald,1,207,0.0012116249999962747
1682,frievald,10,207,0.010899292000004834
1682,frievald,20,207,0.02145949999999175
1710,numpy_matmul,0,208,0.028385291999995843
1710,strassen,0,208,0.943153499999994
1710,triple_loop_skipped,0,208,
1710,frievald,1,208,0.0013572500000123
1710,frievald,10,208,0.011067792000005738
1710,frievald,20,208,0.022274707999997645
139,numpy_matmul,0,209,2.8499999984887836e-05
139,strassen,0,209,0.0024767499999995835
139,triple_loop,0,209,0.48482825000002094
139,frievald,1,209,0.00013924999998948806
139,frievald,10,209,0.0002660409999748481
139,frievald,20,209,0.0004767920000006143
63,numpy_matmul,0,210,8.624999992434823e-06
63,strassen,0,210,5.375000000640284e-05
63,triple_loop,0,210,0.04621975000000589
63,frievald,1,210,4.304199998728109e-05
63,frievald,10,210,0.00016787500001669287
63,frievald,20,210,0.00030920800000444615
67,numpy_matmul,0,211,9.250000005067704e-06
67,strassen,0,211,0.0003686660000141728
67,triple_loop,0,211,0.05484329199998683
67,frievald,1,211,5.562499998745807e-05
67,frievald,10,211,0.00016583300001116186
67,frievald,20,211,0.0003124579999962407
1969,numpy_matmul,0,212,0.04243516599998998
1969,strassen,0,212,0.9866313750000018
1969,triple_loop_skipped,0,212,
1969,frievald,1,212,0.0017326669999988553
1969,frievald,10,212,0.025038999999992484
1969,frievald,20,212,0.0341972500000054
1998,numpy_matmul,0,213,0.04448845799998935
1998,strassen,0,213,0.945148875000001
1998,triple_loop_skipped,0,213,
1998,frievald,1,213,0.0016367089999960172
1998,frievald,10,213,0.01504091600000379
1998,frievald,20,213,0.029802165999996078
1643,numpy_matmul,0,214,0.02624229199997785
1643,strassen,0,214,1.0192209580000053
1643,triple_loop_skipped,0,214,
1643,frievald,1,214,0.001195666999990408
1643,frievald,10,214,0.011257749999998623
1643,frievald,20,214,0.023767042000002903
1206,numpy_matmul,0,215,0.01142891699998927
1206,strassen,0,215,1.0024244589999967
1206,triple_loop_skipped,0,215,
1206,frievald,1,215,0.0009892500000034943
1206,frievald,10,215,0.006021457999992208
1206,frievald,20,215,0.011607416999993347
131,numpy_matmul,0,216,2.962499999625834e-05
131,strassen,0,216,0.0024681250000071486
131,triple_loop,0,216,0.4104467500000055
131,frievald,1,216,0.00016295899999363428
131,frievald,10,216,0.00028550000001814624
131,frievald,20,216,0.00043974999999818465
1245,numpy_matmul,0,217,0.012137708000011571
1245,strassen,0,217,1.0670682500000055
1245,triple_loop_skipped,0,217,
1245,frievald,1,217,0.0007783750000101008
1245,frievald,10,217,0.006265832999986287
1245,frievald,20,217,0.012391041999990193
646,numpy_matmul,0,218,0.0015111670000180766
646,strassen,0,218,0.13633624999999938
646,triple_loop_skipped,0,218,
646,frievald,1,218,0.0003253749999885258
646,frievald,10,218,0.0006176249999896299
646,frievald,20,218,0.001292916000011246
1063,numpy_matmul,0,219,0.008063708000008774
1063,strassen,0,219,0.9691524590000142
1063,triple_loop_skipped,0,219,
1063,frievald,1,219,0.0009004579999896123
1063,frievald,10,219,0.005501500000008264
1063,frievald,20,219,0.00946166700001072
907,numpy_matmul,0,220,0.0054908339999997224
907,strassen,0,220,0.13697091700001351
907,triple_loop_skipped,0,220,
907,frievald,1,220,0.0005024170000069716
907,frievald,10,220,0.003552458999990904
907,frievald,20,220,0.006865666999999576
716,numpy_matmul,0,221,0.002050332999999682
716,strassen,0,221,0.13325183300000276
716,triple_loop_skipped,0,221,
716,frievald,1,221,0.0003403750000074979
716,frievald,10,221,0.0006627079999930174
716,frievald,20,221,0.001263915999999199
674,numpy_matmul,0,222,0.002569625000006681
674,strassen,0,222,0.13738670799997976
674,triple_loop_skipped,0,222,
674,frievald,1,222,0.0003625000000226919
674,frievald,10,222,0.0006542079999860562
674,frievald,20,222,0.0012209580000046572
617,numpy_matmul,0,223,0.0013796249999984411
617,strassen,0,223,0.1342752919999839
617,triple_loop_skipped,0,223,
617,frievald,1,223,0.0003197080000063579
617,frievald,10,223,0.0006060000000047694
617,frievald,20,223,0.0011077499999885276
640,numpy_matmul,0,224,0.001415791999988869
640,strassen,0,224,0.13653304100000696
640,triple_loop_skipped,0,224,
640,frievald,1,224,0.00028395800001135285
640,frievald,10,224,0.000560500000005959
640,frievald,20,224,0.0010471249999852716
1649,numpy_matmul,0,225,0.026093416999998453
1649,strassen,0,225,0.9685374999999965
1649,triple_loop_skipped,0,225,
1649,frievald,1,225,0.0012910419999911937
1649,frievald,10,225,0.01041129199998636
1649,frievald,20,225,0.020648457999982384
1943,numpy_matmul,0,226,0.04110020900000677
1943,strassen,0,226,0.9480614579999838
1943,triple_loop_skipped,0,226,
1943,frievald,1,226,0.0015607500000101027
1943,frievald,10,226,0.014547542000002522
1943,frievald,20,226,0.02879316700000345
1361,numpy_matmul,0,227,0.015376542000012705
1361,strassen,0,227,0.9462606670000184
1361,triple_loop_skipped,0,227,
1361,frievald,1,227,0.0008625419999930273
1361,frievald,10,227,0.007225000000005366
1361,frievald,20,227,0.014350665999984358
1509,numpy_matmul,0,228,0.020195459000007077
1509,strassen,0,228,0.9598873749999939
1509,triple_loop_skipped,0,228,
1509,frievald,1,228,0.001063415999993822
1509,frievald,10,228,0.00885233399998242
1509,frievald,20,228,0.017530499999992344
151,numpy_matmul,0,229,3.4666000004790476e-05
151,strassen,0,229,0.0024916659999973945
151,triple_loop,0,229,0.6557381249999992
151,frievald,1,229,0.0003350000000068576
151,frievald,10,229,0.0005265830000098504
151,frievald,20,229,0.0019981250000000728
771,numpy_matmul,0,230,0.011207957999999962
771,strassen,0,230,0.1572534160000032
771,triple_loop_skipped,0,230,
771,frievald,1,230,0.00039416699999605953
771,frievald,10,230,0.0008440830000040478
771,frievald,20,230,0.0015936249999981555
346,numpy_matmul,0,231,0.0002617920000034246
346,strassen,0,231,0.020520500000003494
346,triple_loop_skipped,0,231,
346,frievald,1,231,0.00020795899999370704
346,frievald,10,231,0.00037029200001370555
346,frievald,20,231,0.0006740830000069309
292,numpy_matmul,0,232,0.00013466699999753473
292,strassen,0,232,0.020332916000000978
292,triple_loop_skipped,0,232,
292,frievald,1,232,0.00015750000000025466
292,frievald,10,232,0.00032049999998662315
292,frievald,20,232,0.0005911249999996926
1046,numpy_matmul,0,233,0.007767542000010508
1046,strassen,0,233,0.9972754590000079
1046,triple_loop_skipped,0,233,
1046,frievald,1,233,0.0006067090000101416
1046,frievald,10,233,0.004611250000010614
1046,frievald,20,233,0.009040209000005461
124,numpy_matmul,0,234,2.4040999988983458e-05
124,strassen,0,234,0.0003325000000131695
124,triple_loop,0,234,0.3472203340000135
124,frievald,1,234,0.00012791700001457684
124,frievald,10,234,0.00020770799997649192
124,frievald,20,234,0.0003769590000217704
311,numpy_matmul,0,235,0.00018545800000424606
311,strassen,0,235,0.018924749999996493
311,triple_loop_skipped,0,235,
311,frievald,1,235,0.00017899999997439409
311,frievald,10,235,0.00037345800001276075
311,frievald,20,235,0.0006923749999998563
1626,numpy_matmul,0,236,0.024911000000003014
1626,strassen,0,236,0.9808259589999864
1626,triple_loop_skipped,0,236,
1626,frievald,1,236,0.0011644580000051974
1626,frievald,10,236,0.010180999999988671
1626,frievald,20,236,0.020190458000001854
611,numpy_matmul,0,237,0.0013367500000072141
611,strassen,0,237,0.13150870800001258
611,triple_loop_skipped,0,237,
611,frievald,1,237,0.00026795900001275186
611,frievald,10,237,0.0005894580000074257
611,frievald,20,237,0.0011045839999894724
1189,numpy_matmul,0,238,0.010717207999988432
1189,strassen,0,238,0.9660197499999867
1189,triple_loop_skipped,0,238,
1189,frievald,1,238,0.0007226250000087475
1189,frievald,10,238,0.0057019159999924796
1189,frievald,20,238,0.011211874999986549
43,numpy_matmul,0,239,7.999999979801942e-06
43,strassen,0,239,5.670900000609436e-05
43,triple_loop,0,239,0.01475650000000428
43,frievald,1,239,5.2207999999609456e-05
43,frievald,10,239,0.00015454199998998774
43,frievald,20,239,0.00028533400001151676
396,numpy_matmul,0,240,0.0003356669999732276
396,strassen,0,240,0.019043249999981526
396,triple_loop_skipped,0,240,
396,frievald,1,240,0.00019058300000551753
396,frievald,10,240,0.0003864579999799389
396,frievald,20,240,0.0007133750000036798
1854,numpy_matmul,0,241,0.03534891699999321
1854,strassen,0,241,0.9379579579999984
1854,triple_loop_skipped,0,241,
1854,frievald,1,241,0.001430249999998523
1854,frievald,10,241,0.012880582999997614
1854,frievald,20,241,0.025865333000012924
1777,numpy_matmul,0,242,0.03186370899999247
1777,strassen,0,242,0.9397822500000075
1777,triple_loop_skipped,0,242,
1777,frievald,1,242,0.0013183330000003934
1777,frievald,10,242,0.011974417000004678
1777,frievald,20,242,0.02364124999999717
1844,numpy_matmul,0,243,0.03502041699999836
1844,strassen,0,243,0.9564427910000006
1844,triple_loop_skipped,0,243,
1844,frievald,1,243,0.001517792000015561
1844,frievald,10,243,0.013154332999988583
1844,frievald,20,243,0.026139083000003893
1775,numpy_matmul,0,244,0.03178020800001491
1775,strassen,0,244,1.0732726669999977
1775,triple_loop_skipped,0,244,
1775,frievald,1,244,0.00133529199999316
1775,frievald,10,244,0.012224625000015976
1775,frievald,20,244,0.024173875000002454
218,numpy_matmul,0,245,7.52919999911228e-05
218,strassen,0,245,0.0024970830000086153
218,triple_loop_skipped,0,245,
218,frievald,1,245,0.00010491700001580284
218,frievald,10,245,0.00030970899999260837
218,frievald,20,245,0.0005820830000118349
1185,numpy_matmul,0,246,0.010898709000002782
1185,strassen,0,246,0.9900916249999909
1185,triple_loop_skipped,0,246,
1185,frievald,1,246,0.0008483750000038981
1185,frievald,10,246,0.005866416999992907
1185,frievald,20,246,0.012074707999971679
1546,numpy_matmul,0,247,0.02265712499999495
1546,strassen,0,247,1.0690207080000107
1546,triple_loop_skipped,0,247,
1546,frievald,1,247,0.0011289589999989857
1546,frievald,10,247,0.010121916999992209
1546,frievald,20,247,0.021379416999991463
801,numpy_matmul,0,248,0.004970167000010406
801,strassen,0,248,0.14729750000000763
801,triple_loop_skipped,0,248,
801,frievald,1,248,0.0005650419999767564
801,frievald,10,248,0.001265499999988151
801,frievald,20,248,0.0022522080000157985
815,numpy_matmul,0,249,0.00416762499997958
815,strassen,0,249,0.13657799999998588
815,triple_loop_skipped,0,249,
815,frievald,1,249,0.0004762089999985619
815,frievald,10,249,0.002153583000023218
815,frievald,20,249,0.0023132089999933214
1111,numpy_matmul,0,250,0.00938441599998896
1111,strassen,0,250,0.9596032089999937
1111,triple_loop_skipped,0,250,
1111,frievald,1,250,0.0006476249999991524
1111,frievald,10,250,0.005250833000019384
1111,frievald,20,250,0.009997792000007166
85,numpy_matmul,0,251,1.537500000381442e-05
85,strassen,0,251,0.0003550419999953647
85,triple_loop,0,251,0.11325495799999885
85,frievald,1,251,0.00013795799998206348
85,frievald,10,251,0.00019120900000757501
85,frievald,20,251,0.00033200000001443186
928,numpy_matmul,0,252,0.0056102089999967575
928,strassen,0,252,0.1369197920000147
928,triple_loop_skipped,0,252,
928,frievald,1,252,0.0004766659999972944
928,frievald,10,252,0.0035045410000122956
928,frievald,20,252,0.006948625000006814
994,numpy_matmul,0,253,0.006775417000000061
994,strassen,0,253,0.13376979099999176
994,triple_loop_skipped,0,253,
994,frievald,1,253,0.0005407499999989795
994,frievald,10,253,0.004112832999993543
994,frievald,20,253,0.00807437500000674
542,numpy_matmul,0,254,0.0008964590000175576
542,strassen,0,254,0.1358344169999839
542,triple_loop_skipped,0,254,
542,frievald,1,254,0.00027945900001213886
542,frievald,10,254,0.0005224589999954787
542,frievald,20,254,0.000971292000002677
848,numpy_matmul,0,255,0.004206750000008697
848,strassen,0,255,0.13457191700001658
848,triple_loop_skipped,0,255,
848,frievald,1,255,0.00046658299999080555
848,frievald,10,255,0.002867833000010478
848,frievald,20,255,0.005059708999993973
1745,numpy_matmul,0,256,0.03058658299997319
1745,strassen,0,256,0.9700690839999879
1745,triple_loop_skipped,0,256,
1745,frievald,1,256,0.0016907909999872572
1745,frievald,10,256,0.012240292000001318
1745,frievald,20,256,0.02756783400002405
1989,numpy_matmul,0,257,0.04451237500001071
1989,strassen,0,257,0.9814277499999946
1989,triple_loop_skipped,0,257,
1989,frievald,1,257,0.0016735000000096534
1989,frievald,10,257,0.01577900000000909
1989,frievald,20,257,0.029783750000007103
1710,numpy_matmul,0,258,0.028771750000004204
1710,strassen,0,258,1.006599790999985
1710,triple_loop_skipped,0,258,
1710,frievald,1,258,0.001268542000019579
1710,frievald,10,258,0.011372582999996439
1710,frievald,20,258,0.022600457999999435
1361,numpy_matmul,0,259,0.0161702919999982
1361,strassen,0,259,0.9736204579999992
1361,triple_loop_skipped,0,259,
1361,frievald,1,259,0.000884374999998272
1361,frievald,10,259,0.0074068330000045535
1361,frievald,20,259,0.014713333999992528
35,numpy_matmul,0,260,9.583000007751252e-06
35,strassen,0,260,6.08750000026248e-05
35,triple_loop,0,260,0.008259124999995038
35,frievald,1,260,8.829099999729806e-05
35,frievald,10,260,0.0001557919999868318
35,frievald,20,260,0.00028204199998072
978,numpy_matmul,0,261,0.006697083000005932
978,strassen,0,261,0.13299920899999051
978,triple_loop_skipped,0,261,
978,frievald,1,261,0.0005096659999992426
978,frievald,10,261,0.004070166999980529
978,frievald,20,261,0.008020290999979807
1548,numpy_matmul,0,262,0.02160025000000587
1548,strassen,0,262,0.9562128750000056
1548,triple_loop_skipped,0,262,
1548,frievald,1,262,0.001060290999987501
1548,frievald,10,262,0.00954387499999143
1548,frievald,20,262,0.018565541999976176
1548,numpy_matmul,0,263,0.022373708999992914
1548,strassen,0,263,0.9753518340000085
1548,triple_loop_skipped,0,263,
1548,frievald,1,263,0.0011540000000138662
1548,frievald,10,263,0.009274292000014839
1548,frievald,20,263,0.01912291599998639
363,numpy_matmul,0,264,0.00031100000001060835
363,strassen,0,264,0.01797920899997507
363,triple_loop_skipped,0,264,
363,frievald,1,264,0.0001713329999972757
363,frievald,10,264,0.000381750000002512
363,frievald,20,264,0.0007125830000234146
1802,numpy_matmul,0,265,0.03288833299998828
1802,strassen,0,265,0.9654343329999904
1802,triple_loop_skipped,0,265,
1802,frievald,1,265,0.001368750000011687
1802,frievald,10,265,0.012297915999994302
1802,frievald,20,265,0.02471516700001075
880,numpy_matmul,0,266,0.004709249999990561
880,strassen,0,266,0.13075291699999525
880,triple_loop_skipped,0,266,
880,frievald,1,266,0.0005047079999940252
880,frievald,10,266,0.0034625829999868074
880,frievald,20,266,0.0065122080000037386
456,numpy_matmul,0,267,0.0005532500000242635
456,strassen,0,267,0.01765533400001118
456,triple_loop_skipped,0,267,
456,frievald,1,267,0.00021704200000272067
456,frievald,10,267,0.00042104199999926095
456,frievald,20,267,0.0007903750000082255
985,numpy_matmul,0,268,0.006382250000001477
985,strassen,0,268,0.13265995800000496
985,triple_loop_skipped,0,268,
985,frievald,1,268,0.0005004580000047554
985,frievald,10,268,0.003995625000015934
985,frievald,20,268,0.007903999999996358
1896,numpy_matmul,0,269,0.03793124999998554
1896,strassen,0,269,0.9947035829999891
1896,triple_loop_skipped,0,269,
1896,frievald,1,269,0.0018335000000035961
1896,frievald,10,269,0.014723458999981176
1896,frievald,20,269,0.030192583000001605
260,numpy_matmul,0,270,0.00012254200001393656
260,strassen,0,270,0.034954957999985936
260,triple_loop_skipped,0,270,
260,frievald,1,270,0.008700542000013911
260,frievald,10,270,0.001017125000004171
260,frievald,20,270,0.006060582999992903
619,numpy_matmul,0,271,0.0021152500000027885
619,strassen,0,271,0.14955229199998143
619,triple_loop_skipped,0,271,
619,frievald,1,271,0.00031845899999893845
619,frievald,10,271,0.0006700000000137152
619,frievald,20,271,0.001133207999998831
1553,numpy_matmul,0,272,0.02205879200002414
1553,strassen,0,272,0.9583897500000091
1553,triple_loop_skipped,0,272,
1553,frievald,1,272,0.0010916669999971873
1553,frievald,10,272,0.00936620900000662
1553,frievald,20,272,0.018478917000010142
1113,numpy_matmul,0,273,0.008960083999994595
1113,strassen,0,273,0.9428153329999986
1113,triple_loop_skipped,0,273,
1113,frievald,1,273,0.0006524589999798991
1113,frievald,10,273,0.005073333000012781
1113,frievald,20,273,0.009851749999995718
1216,numpy_matmul,0,274,0.010540334000012308
1216,strassen,0,274,0.9410962919999974
1216,triple_loop_skipped,0,274,
1216,frievald,1,274,0.0007293330000095466
1216,frievald,10,274,0.005766375000007429
1216,frievald,20,274,0.011336625000012646
1565,numpy_matmul,0,275,0.022310040999997227
1565,strassen,0,275,0.9480084169999827
1565,triple_loop_skipped,0,275,
1565,frievald,1,275,0.0013068749999831653
1565,frievald,10,275,0.010420624999994743
1565,frievald,20,275,0.019466875000006212
1149,numpy_matmul,0,276,0.009768624999992426
1149,strassen,0,276,0.9564680420000116
1149,triple_loop_skipped,0,276,
1149,frievald,1,276,0.0006892920000041158
1149,frievald,10,276,0.00532195799999613
1149,frievald,20,276,0.010768374999997832
1461,numpy_matmul,0,277,0.01874770800000647
1461,strassen,0,277,0.9783973330000038
1461,triple_loop_skipped,0,277,
1461,frievald,1,277,0.0009692080000149872
1461,frievald,10,277,0.008781583999990517
1461,frievald,20,277,0.016421207999997023
488,numpy_matmul,0,278,0.0006875420000085342
488,strassen,0,278,0.01785275000000297
488,triple_loop_skipped,0,278,
488,frievald,1,278,0.00024241599999186292
488,frievald,10,278,0.0004807079999977759
488,frievald,20,278,0.0008880000000033306
763,numpy_matmul,0,279,0.003436875000005557
763,strassen,0,279,0.13075487500000804
763,triple_loop_skipped,0,279,
763,frievald,1,279,0.00041720799998756775
763,frievald,10,279,0.0008326250000152413
763,frievald,20,279,0.0014376669999762726
68,numpy_matmul,0,280,1.1790999991490025e-05
68,strassen,0,280,0.0003527920000010454
68,triple_loop,0,280,0.058155167000023766
68,frievald,1,280,0.00010020900000995425
68,frievald,10,280,0.00018608300001687894
68,frievald,20,280,0.00032008299999120027
1969,numpy_matmul,0,281,0.042415833999996266
1969,strassen,0,281,0.9584197500000187
1969,triple_loop_skipped,0,281,
1969,frievald,1,281,0.0016043749999994361
1969,frievald,10,281,0.015339584000003015
1969,frievald,20,281,0.029504833999993707
1797,numpy_matmul,0,282,0.03321725000000697
1797,strassen,0,282,0.9511983330000078
1797,triple_loop_skipped,0,282,
1797,frievald,1,282,0.0014899169999864625
1797,frievald,10,282,0.01227587500000027
1797,frievald,20,282,0.02476529100002267
989,numpy_matmul,0,283,0.006681833999977016
989,strassen,0,283,0.1408511669999939
989,triple_loop_skipped,0,283,
989,frievald,1,283,0.0005861250000123164
989,frievald,10,283,0.004680790999998408
989,frievald,20,283,0.010345874999984517
1056,numpy_matmul,0,284,0.008613832999998294
1056,strassen,0,284,0.9690967500000056
1056,triple_loop_skipped,0,284,
1056,frievald,1,284,0.0006707499999833999
1056,frievald,10,284,0.004810291999973515
1056,frievald,20,284,0.009624916999996458
1778,numpy_matmul,0,285,0.032345542000001615
1778,strassen,0,285,0.9511050000000125
1778,triple_loop_skipped,0,285,
1778,frievald,1,285,0.0013437920000001213
1778,frievald,10,285,0.012080832999998847
1778,frievald,20,285,0.023926499999987527
1846,numpy_matmul,0,286,0.034994332999986
1846,strassen,0,286,0.9991842499999848
1846,triple_loop_skipped,0,286,
1846,frievald,1,286,0.0014392079999936414
1846,frievald,10,286,0.013164999999986549
1846,frievald,20,286,0.026019708999996283
1558,numpy_matmul,0,287,0.022038207999997894
1558,strassen,0,287,1.029336208000018
1558,triple_loop_skipped,0,287,
1558,frievald,1,287,0.0010767079999993712
1558,frievald,10,287,0.00930983300000321
1558,frievald,20,287,0.018467708000002858
143,numpy_matmul,0,288,3.062500002215529e-05
143,strassen,0,288,0.0024797920000025897
143,triple_loop,0,288,0.5282384589999936
143,frievald,1,288,0.00014770800001429052
143,frievald,10,288,0.00027724999998213207
143,frievald,20,288,0.0004870000000209984
579,numpy_matmul,0,289,0.0014517080000189253
579,strassen,0,289,0.13346674999999664
579,triple_loop_skipped,0,289,
579,frievald,1,289,0.00031329099999766186
579,frievald,10,289,0.0005801670000096237
579,frievald,20,289,0.0010616249999770844
1426,numpy_matmul,0,290,0.017227416999986644
1426,strassen,0,290,0.9714242919999947
1426,triple_loop_skipped,0,290,
1426,frievald,1,290,0.000972084000011364
1426,frievald,10,290,0.008367458000009265
1426,frievald,20,290,0.016257499999994707
1726,numpy_matmul,0,291,0.029932166999998344
1726,strassen,0,291,0.9546625830000153
1726,triple_loop_skipped,0,291,
1726,frievald,1,291,0.0012766250000026957
1726,frievald,10,291,0.011411833000011029
1726,frievald,20,291,0.023021666000005325
161,numpy_matmul,0,292,4.200000000764703e-05
161,strassen,0,292,0.002467625000008411
161,triple_loop,0,292,0.7505538329999979
161,frievald,1,292,0.000162082999992208
161,frievald,10,292,0.00028116699999714
161,frievald,20,292,0.0005046250000191321
1429,numpy_matmul,0,293,0.017229458999992175
1429,strassen,0,293,0.932855791999998
1429,triple_loop_skipped,0,293,
1429,frievald,1,293,0.0009699169999919377
1429,frievald,10,293,0.007883042000003115
1429,frievald,20,293,0.015502582999999959
1086,numpy_matmul,0,294,0.00816016600001035
1086,strassen,0,294,0.9321194579999883
1086,triple_loop_skipped,0,294,
1086,frievald,1,294,0.0006063329999790312
1086,frievald,10,294,0.0048030840000024
1086,frievald,20,294,0.009385790999999699
1275,numpy_matmul,0,295,0.012732417000023588
1275,strassen,0,295,0.9398200410000186
1275,triple_loop_skipped,0,295,
1275,frievald,1,295,0.0007850000000075852
1275,frievald,10,295,0.006372833000000355
1275,frievald,20,295,0.012590165999995406
221,numpy_matmul,0,296,7.366599999159007e-05
221,strassen,0,296,0.002456542000004447
221,triple_loop_skipped,0,296,
221,frievald,1,296,6.933299999900555e-05
221,frievald,10,296,0.0002992089999906966
221,frievald,20,296,0.000571041000000605
630,numpy_matmul,0,297,0.0013304999999945721
630,strassen,0,297,0.13068087499999592
630,triple_loop_skipped,0,297,
630,frievald,1,297,0.0003246249999904194
630,frievald,10,297,0.0005812500000104137
630,frievald,20,297,0.0010641249999991942
330,numpy_matmul,0,298,0.00021337499998708154
330,strassen,0,298,0.018871499999988828
330,triple_loop_skipped,0,298,
330,frievald,1,298,0.00016258300001936732
330,frievald,10,298,0.00036291600000026847
330,frievald,20,298,0.0006545840000171665
1013,numpy_matmul,0,299,0.006048625000005359
1013,strassen,0,299,0.16209974999998167
1013,triple_loop_skipped,0,299,
1013,frievald,1,299,0.0005455409999797212
1013,frievald,10,299,0.004220916999997826
1013,frievald,20,299,0.008267832999990787
801,numpy_matmul,0,300,0.004219875000018192
801,strassen,0,300,0.13359775000000695
801,triple_loop_skipped,0,300,
801,frievald,1,300,0.0004673330000173337
801,frievald,10,300,0.001448584000002029
801,frievald,20,300,0.002714125000011336
827,numpy_matmul,0,301,0.004242417000000387
827,strassen,0,301,0.1329204589999904
827,triple_loop_skipped,0,301,
827,frievald,1,301,0.0004069580000134465
827,frievald,10,301,0.0016242080000097303
827,frievald,20,301,0.0030682920000231206
1677,numpy_matmul,0,302,0.027087582999996584
1677,strassen,0,302,0.9724420000000009
1677,triple_loop_skipped,0,302,
1677,frievald,1,302,0.0012333340000054704
1677,frievald,10,302,0.01071791600000438
1677,frievald,20,302,0.02120145800000728
375,numpy_matmul,0,303,0.00030741699998770855
375,strassen,0,303,0.019006457999978466
375,triple_loop_skipped,0,303,
375,frievald,1,303,0.00014445799999407427
375,frievald,10,303,0.00038220800001909083
375,frievald,20,303,0.0007166249999954744
974,numpy_matmul,0,304,0.006365875000000187
974,strassen,0,304,0.13091362499997672
974,triple_loop_skipped,0,304,
974,frievald,1,304,0.0005050830000072892
974,frievald,10,304,0.003996999999998252
974,frievald,20,304,0.007742500000006203
1990,numpy_matmul,0,305,0.043411917000014455
1990,strassen,0,305,0.9274627499999895
1990,triple_loop_skipped,0,305,
1990,frievald,1,305,0.0015772909999896
1990,frievald,10,305,0.014791541000022335
1990,frievald,20,305,0.029514292000015985
37,numpy_matmul,0,306,9.207999994487182e-06
37,strassen,0,306,5.795800001351381e-05
37,triple_loop,0,306,0.009489166000008709
37,frievald,1,306,6.904200000690253e-05
37,frievald,10,306,0.000157583999992994
37,frievald,20,306,0.00028845799999999144
486,numpy_matmul,0,307,0.0006679169999870282
486,strassen,0,307,0.018532125000007227
486,triple_loop_skipped,0,307,
486,frievald,1,307,0.0001682079999909547
486,frievald,10,307,0.0004342090000193366
486,frievald,20,307,0.0008263340000098651
260,numpy_matmul,0,308,0.00011245799998960138
260,strassen,0,308,0.018237416999994593
260,triple_loop_skipped,0,308,
260,frievald,1,308,0.00012054199999056436
260,frievald,10,308,0.00034466599998950187
260,frievald,20,308,0.0006574579999778507
1630,numpy_matmul,0,309,0.02473291700002278
1630,strassen,0,309,0.9323828750000018
1630,triple_loop_skipped,0,309,
1630,frievald,1,309,0.0011847499999930733
1630,frievald,10,309,0.010474874999999884
1630,frievald,20,309,0.02004912499998568
1124,numpy_matmul,0,310,0.009089540999980272
1124,strassen,0,310,0.9295935410000027
1124,triple_loop_skipped,0,310,
1124,frievald,1,310,0.0006338329999948655
1124,frievald,10,310,0.005111291000019946
1124,frievald,20,310,0.010012332999991713
1071,numpy_matmul,0,311,0.007930041999998139
1071,strassen,0,311,0.9257293750000031
1071,triple_loop_skipped,0,311,
1071,frievald,1,311,0.0006077920000109316
1071,frievald,10,311,0.0046737920000055055
1071,frievald,20,311,0.009161959000010711
355,numpy_matmul,0,312,0.0011101659999894764
355,strassen,0,312,0.018358874999989894
355,triple_loop_skipped,0,312,
355,frievald,1,312,0.0001377909999860094
355,frievald,10,312,0.0003749580000089736
355,frievald,20,312,0.0007106249999822012
164,numpy_matmul,0,313,3.5042000007479146e-05
164,strassen,0,313,0.0024420000000020536
164,triple_loop,0,313,0.8397005000000206
164,frievald,1,313,0.00018791700000519995
164,frievald,10,313,0.00027495800000565396
164,frievald,20,313,0.0004987500000197542
100,numpy_matmul,0,314,1.5875000002552042e-05
100,strassen,0,314,0.00034504199999219054
100,triple_loop,0,314,0.18766533400000185
100,frievald,1,314,5.108400000608526e-05
100,frievald,10,314,0.00018862500002114757
100,frievald,20,314,0.0003519159999996191
972,numpy_matmul,0,315,0.006174375000000509
972,strassen,0,315,0.1293684590000055
972,triple_loop_skipped,0,315,
972,frievald,1,315,0.0005365000000097098
972,frievald,10,315,0.00392212499997413
972,frievald,20,315,0.007655499999998483
553,numpy_matmul,0,316,0.0009314589999860345
553,strassen,0,316,0.1285800830000028
553,triple_loop_skipped,0,316,
553,frievald,1,316,0.00027062500001306944
553,frievald,10,316,0.0005459580000035658
553,frievald,20,316,0.0010142499999972188
266,numpy_matmul,0,317,0.00012066700000445962
266,strassen,0,317,0.01746824999997898
266,triple_loop_skipped,0,317,
266,frievald,1,317,0.00011312500001281478
266,frievald,10,317,0.0003399999999942338
266,frievald,20,317,0.0006615839999994932
66,numpy_matmul,0,318,6.250000012641976e-06
66,strassen,0,318,0.000323291000000836
66,triple_loop,0,318,0.052637583000006316
66,frievald,1,318,3.941699998222248e-05
66,frievald,10,318,0.0001663749999920583
66,frievald,20,318,0.0003088329999911821
605,numpy_matmul,0,319,0.0012762920000000122
605,strassen,0,319,0.1332768329999965
605,triple_loop_skipped,0,319,
605,frievald,1,319,0.0002994159999900603
605,frievald,10,319,0.0005961669999976493
605,frievald,20,319,0.001108834000007164
1942,numpy_matmul,0,320,0.04019320900002299
1942,strassen,0,320,0.9472397090000015
1942,triple_loop_skipped,0,320,
1942,frievald,1,320,0.0015491249999968204
1942,frievald,10,320,0.014466958000014074
1942,frievald,20,320,0.028679583000013054
1691,numpy_matmul,0,321,0.028108750000001237
1691,strassen,0,321,1.1182301249999966
